STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,PRCP,TMAX,TMIN
GHCND:USC00043392,GETTY CENTER CA US,340.5,34.0869,-118.4794,20111003,0.00,77,56
GHCND:USC00043392,GETTY CENTER CA US,340.5,34.0869,-118.4794,20111004,0.00,70,56
GHCND:USC00043392,GETTY CENTER CA US,340.5,34.0869,-118.4794,20111005,1.84,58,51
GHCND:USC00043392,GETTY CENTER CA US,340.5,34.0869,-118.4794,20111006,0.02,67,50
GHCND:USC00043392,GETTY CENTER CA US,340.5,34.0869,-118.4794,20111007,0.00,69,52
GHCND:USC00043392,GETTY CENTER CA US,340.5,34.0869,-118.4794,20111008,0.00,76,54
GHCND:USC00043392,GETTY CENTER CA US,340.5,34.0869,-118.4794,20111009,0.00,82,64
GHCND:USC00043392,GETTY CENTER CA US,340.5,34.0869,-118.4794,20111010,0.00,78,58
GHCND:USC00043392,GETTY CENTER CA US,340.5,34.0869,-118.4794,20111011,0.00,83,58
GHCND:USC00043392,GETTY CENTER CA US,340.5,34.0869,-118.4794,20111012,0.00,99,77
GHCND:USC00043392,GETTY CENTER CA US,340.5,34.0869,-118.4794,20111013,0.00,98,70
GHCND:USC00043392,GETTY CENTER CA US,340.5,34.0869,-118.4794,20111014,0.00,85,55
GHCND:USC00043392,GETTY CENTER CA US,340.5,34.0869,-118.4794,20111015,0.00,73,53
GHCND:USC00043392,GETTY CENTER CA US,340.5,34.0869,-118.4794,20111016,0.00,75,55
GHCND:USC00043392,GETTY CENTER CA US,340.5,34.0869,-118.4794,20111017,0.00,80,56
GHCND:USC00043392,GETTY CENTER CA US,340.5,34.0869,-118.4794,20111018,0.00,72,53
GHCND:USC00043392,GETTY CENTER CA US,340.5,34.0869,-118.4794,20111019,0.00,66,50
GHCND:USC00043392,GETTY CENTER CA US,340.5,34.0869,-118.4794,20111020,0.00,68,52
GHCND:USC00043392,GETTY CENTER CA US,340.5,34.0869,-118.4794,20111021,0.00,69,53
GHCND:USC00043392,GETTY CENTER CA US,340.5,34.0869,-118.4794,20111022,0.00,89,57
GHCND:USC00043392,GETTY CENTER CA US,340.5,34.0869,-118.4794,20111023,0.00,82,52
GHCND:USC00043392,GETTY CENTER CA US,340.5,34.0869,-118.4794,20111024,0.00,65,50
GHCND:USC00043392,GETTY CENTER CA US,340.5,34.0869,-118.4794,20111025,0.01,62,53
GHCND:USC00043392,GETTY CENTER CA US,340.5,34.0869,-118.4794,20111026,0.00,67,52
GHCND:USC00043392,GETTY CENTER CA US,340.5,34.0869,-118.4794,20111027,0.00,77,57
GHCND:USC00043392,GETTY CENTER CA US,340.5,34.0869,-118.4794,20111028,0.00,79,63
GHCND:USC00043392,GETTY CENTER CA US,340.5,34.0869,-118.4794,20111029,0.00,85,63
GHCND:USC00043392,GETTY CENTER CA US,340.5,34.0869,-118.4794,20111030,0.00,86,59
GHCND:USC00043392,GETTY CENTER CA US,340.5,34.0869,-118.4794,20111031,0.00,79,52
GHCND:USC00043392,GETTY CENTER CA US,340.5,34.0869,-118.4794,20111101,0.00,71,47
GHCND:USC00043392,GETTY CENTER CA US,340.5,34.0869,-118.4794,20111102,0.00,74,60
GHCND:USC00043392,GETTY CENTER CA US,340.5,34.0869,-118.4794,20111103,0.00,71,55
GHCND:USC00043392,GETTY CENTER CA US,340.5,34.0869,-118.4794,20111104,0.39,59,46
GHCND:USC00043392,GETTY CENTER CA US,340.5,34.0869,-118.4794,20111105,0.00,60,47
GHCND:USC00043392,GETTY CENTER CA US,340.5,34.0869,-118.4794,20111106,0.21,56,43
GHCND:USC00043392,GETTY CENTER CA US,340.5,34.0869,-118.4794,20111107,0.08,63,47
GHCND:USC00043392,GETTY CENTER CA US,340.5,34.0869,-118.4794,20111108,0.00,69,49
GHCND:USC00043392,GETTY CENTER CA US,340.5,34.0869,-118.4794,20111109,0.00,73,53
GHCND:USC00043392,GETTY CENTER CA US,340.5,34.0869,-118.4794,20111110,0.00,69,60
GHCND:USC00043392,GETTY CENTER CA US,340.5,34.0869,-118.4794,20111111,0.00,72,56
GHCND:USC00043392,GETTY CENTER CA US,340.5,34.0869,-118.4794,20111112,0.16,60,48
GHCND:USC00043392,GETTY CENTER CA US,340.5,34.0869,-118.4794,20111113,0.02,70,56
GHCND:USC00043392,GETTY CENTER CA US,340.5,34.0869,-118.4794,20111114,0.00,66,52
GHCND:USC00043392,GETTY CENTER CA US,340.5,34.0869,-118.4794,20111115,0.00,64,50
GHCND:USC00043392,GETTY CENTER CA US,340.5,34.0869,-118.4794,20111116,0.00,67,46
GHCND:USC00043392,GETTY CENTER CA US,340.5,34.0869,-118.4794,20111117,0.00,74,50
GHCND:USC00043392,GETTY CENTER CA US,340.5,34.0869,-118.4794,20111118,0.00,62,50
GHCND:USC00043392,GETTY CENTER CA US,340.5,34.0869,-118.4794,20111119,0.03,60,47
GHCND:USC00043392,GETTY CENTER CA US,340.5,34.0869,-118.4794,20111120,0.10,49,45
GHCND:USC00043392,GETTY CENTER CA US,340.5,34.0869,-118.4794,20111121,0.03,61,45
GHCND:USC00043392,GETTY CENTER CA US,340.5,34.0869,-118.4794,20111122,0.03,68,50
GHCND:USC00043392,GETTY CENTER CA US,340.5,34.0869,-118.4794,20111123,0.01,64,50
GHCND:USC00043392,GETTY CENTER CA US,340.5,34.0869,-118.4794,20111124,0.01,64,49
GHCND:USC00043392,GETTY CENTER CA US,340.5,34.0869,-118.4794,20111125,0.01,65,47
GHCND:USC00043392,GETTY CENTER CA US,340.5,34.0869,-118.4794,20111126,0.00,81,56
GHCND:USC00043392,GETTY CENTER CA US,340.5,34.0869,-118.4794,20111127,0.00,81,67
GHCND:USC00043392,GETTY CENTER CA US,340.5,34.0869,-118.4794,20111128,0.00,80,64
GHCND:USC00043392,GETTY CENTER CA US,340.5,34.0869,-118.4794,20111129,0.00,82,65
GHCND:USC00043392,GETTY CENTER CA US,340.5,34.0869,-118.4794,20111130,0.00,73,52
GHCND:USC00043392,GETTY CENTER CA US,340.5,34.0869,-118.4794,20111201,0.00,63,49
GHCND:USC00043392,GETTY CENTER CA US,340.5,34.0869,-118.4794,20111202,0.00,63,48
GHCND:USC00043392,GETTY CENTER CA US,340.5,34.0869,-118.4794,20111203,0.00,60,47
GHCND:USC00043392,GETTY CENTER CA US,340.5,34.0869,-118.4794,20111204,0.00,63,46
GHCND:USC00043392,GETTY CENTER CA US,340.5,34.0869,-118.4794,20111205,0.00,62,46
GHCND:USC00043392,GETTY CENTER CA US,340.5,34.0869,-118.4794,20111206,0.00,64,46
GHCND:USC00043392,GETTY CENTER CA US,340.5,34.0869,-118.4794,20111207,0.00,68,50
GHCND:USC00043392,GETTY CENTER CA US,340.5,34.0869,-118.4794,20111208,0.00,69,51
GHCND:USC00043392,GETTY CENTER CA US,340.5,34.0869,-118.4794,20111209,0.00,69,55
GHCND:USC00043392,GETTY CENTER CA US,340.5,34.0869,-118.4794,20111210,0.00,72,49
GHCND:USC00043392,GETTY CENTER CA US,340.5,34.0869,-118.4794,20111211,0.00,57,46
GHCND:USC00043392,GETTY CENTER CA US,340.5,34.0869,-118.4794,20111212,0.21,48,43
GHCND:USC00043392,GETTY CENTER CA US,340.5,34.0869,-118.4794,20111213,0.02,58,44
GHCND:USC00043392,GETTY CENTER CA US,340.5,34.0869,-118.4794,20111214,0.00,61,45
GHCND:USC00043392,GETTY CENTER CA US,340.5,34.0869,-118.4794,20111215,0.00,58,45
GHCND:USC00043392,GETTY CENTER CA US,340.5,34.0869,-118.4794,20111216,0.01,66,51
GHCND:USC00043392,GETTY CENTER CA US,340.5,34.0869,-118.4794,20111217,0.00,62,52
GHCND:USC00043392,GETTY CENTER CA US,340.5,34.0869,-118.4794,20111218,0.00,63,49
GHCND:USC00043392,GETTY CENTER CA US,340.5,34.0869,-118.4794,20111219,0.00,53,46
GHCND:USC00043392,GETTY CENTER CA US,340.5,34.0869,-118.4794,20111220,0.00,63,48
GHCND:USC00043392,GETTY CENTER CA US,340.5,34.0869,-118.4794,20111221,0.00,64,48
GHCND:USC00043392,GETTY CENTER CA US,340.5,34.0869,-118.4794,20111222,0.00,61,46
GHCND:USC00043392,GETTY CENTER CA US,340.5,34.0869,-118.4794,20111223,0.00,67,50
GHCND:USC00043392,GETTY CENTER CA US,340.5,34.0869,-118.4794,20111224,0.00,71,57
GHCND:USC00043392,GETTY CENTER CA US,340.5,34.0869,-118.4794,20111225,0.00,73,58
GHCND:USC00043392,GETTY CENTER CA US,340.5,34.0869,-118.4794,20111226,0.00,72,57
GHCND:USC00043392,GETTY CENTER CA US,340.5,34.0869,-118.4794,20111227,0.00,70,54
GHCND:USC00043392,GETTY CENTER CA US,340.5,34.0869,-118.4794,20111228,0.00,78,59
GHCND:USC00043392,GETTY CENTER CA US,340.5,34.0869,-118.4794,20111229,0.00,74,60
GHCND:USC00043392,GETTY CENTER CA US,340.5,34.0869,-118.4794,20111230,0.00,70,55
GHCND:USC00043392,GETTY CENTER CA US,340.5,34.0869,-118.4794,20111231,0.00,77,53
GHCND:USC00043392,GETTY CENTER CA US,340.5,34.0869,-118.4794,20120101,0.00,80,67
GHCND:USC00043392,GETTY CENTER CA US,340.5,34.0869,-118.4794,20120102,0.00,81,67
GHCND:USC00043392,GETTY CENTER CA US,340.5,34.0869,-118.4794,20120103,0.00,81,69
GHCND:USC00043392,GETTY CENTER CA US,340.5,34.0869,-118.4794,20120104,0.00,82,68
GHCND:USC00043392,GETTY CENTER CA US,340.5,34.0869,-118.4794,20120105,0.00,84,68
GHCND:USC00043392,GETTY CENTER CA US,340.5,34.0869,-118.4794,20120106,0.00,76,56
GHCND:USC00043392,GETTY CENTER CA US,340.5,34.0869,-118.4794,20120107,0.00,64,43
GHCND:USC00043392,GETTY CENTER CA US,340.5,34.0869,-118.4794,20120108,0.00,69,59
GHCND:USC00043392,GETTY CENTER CA US,340.5,34.0869,-118.4794,20120109,0.00,74,57
GHCND:USC00043392,GETTY CENTER CA US,340.5,34.0869,-118.4794,20120110,0.00,70,53
GHCND:USC00043392,GETTY CENTER CA US,340.5,34.0869,-118.4794,20120111,0.00,67,53
GHCND:USC00043392,GETTY CENTER CA US,340.5,34.0869,-118.4794,20120112,0.00,76,61
GHCND:USC00043392,GETTY CENTER CA US,340.5,34.0869,-118.4794,20120113,0.00,78,59
GHCND:USC00043392,GETTY CENTER CA US,340.5,34.0869,-118.4794,20120114,0.00,69,53
GHCND:USC00043392,GETTY CENTER CA US,340.5,34.0869,-118.4794,20120115,0.00,60,49
GHCND:USC00043392,GETTY CENTER CA US,340.5,34.0869,-118.4794,20120116,0.00,59,45
GHCND:USC00043392,GETTY CENTER CA US,340.5,34.0869,-118.4794,20120117,0.00,59,42
GHCND:USC00043392,GETTY CENTER CA US,340.5,34.0869,-118.4794,20120118,0.00,64,46
GHCND:USC00043392,GETTY CENTER CA US,340.5,34.0869,-118.4794,20120119,0.00,64,48
GHCND:USC00043392,GETTY CENTER CA US,340.5,34.0869,-118.4794,20120120,0.00,61,45
GHCND:USC00043392,GETTY CENTER CA US,340.5,34.0869,-118.4794,20120121,0.46,63,48
GHCND:USC00043392,GETTY CENTER CA US,340.5,34.0869,-118.4794,20120122,0.01,61,48
GHCND:USC00043392,GETTY CENTER CA US,340.5,34.0869,-118.4794,20120123,0.00,53,44
GHCND:USC00043392,GETTY CENTER CA US,340.5,34.0869,-118.4794,20120124,0.01,65,51
GHCND:USC00043392,GETTY CENTER CA US,340.5,34.0869,-118.4794,20120125,0.00,77,60
GHCND:USC00043392,GETTY CENTER CA US,340.5,34.0869,-118.4794,20120126,0.00,83,63
GHCND:USC00043392,GETTY CENTER CA US,340.5,34.0869,-118.4794,20120127,0.00,73,56
GHCND:USC00043392,GETTY CENTER CA US,340.5,34.0869,-118.4794,20120128,0.00,72,62
GHCND:USC00043392,GETTY CENTER CA US,340.5,34.0869,-118.4794,20120129,0.00,78,61
GHCND:USC00043392,GETTY CENTER CA US,340.5,34.0869,-118.4794,20120130,0.00,69,51
GHCND:USC00043392,GETTY CENTER CA US,340.5,34.0869,-118.4794,20120131,0.00,66,46
GHCND:USC00043392,GETTY CENTER CA US,340.5,34.0869,-118.4794,20120202,0.00,67,47
GHCND:USC00043392,GETTY CENTER CA US,340.5,34.0869,-118.4794,20120203,0.00,71,54
GHCND:USC00043392,GETTY CENTER CA US,340.5,34.0869,-118.4794,20120204,0.00,70,53
GHCND:USC00043392,GETTY CENTER CA US,340.5,34.0869,-118.4794,20120205,0.00,74,56
GHCND:USC00043392,GETTY CENTER CA US,340.5,34.0869,-118.4794,20120206,0.00,68,56
GHCND:USC00043392,GETTY CENTER CA US,340.5,34.0869,-118.4794,20120207,0.01,60,52
GHCND:USC00043392,GETTY CENTER CA US,340.5,34.0869,-118.4794,20120208,0.00,73,54
GHCND:USC00043392,GETTY CENTER CA US,340.5,34.0869,-118.4794,20120209,0.00,80,59
GHCND:USC00043392,GETTY CENTER CA US,340.5,34.0869,-118.4794,20120210,0.00,71,51
GHCND:USC00043392,GETTY CENTER CA US,340.5,34.0869,-118.4794,20120211,0.00,61,48
GHCND:USC00043392,GETTY CENTER CA US,340.5,34.0869,-118.4794,20120212,0.00,62,47
GHCND:USC00043392,GETTY CENTER CA US,340.5,34.0869,-118.4794,20120223,0.00,79,52
GHCND:USC00043392,GETTY CENTER CA US,340.5,34.0869,-118.4794,20120224,0.00,75,48
GHCND:USC00043392,GETTY CENTER CA US,340.5,34.0869,-118.4794,20120225,0.00,64,45
GHCND:USC00043392,GETTY CENTER CA US,340.5,34.0869,-118.4794,20120226,0.00,63,43
GHCND:USC00043392,GETTY CENTER CA US,340.5,34.0869,-118.4794,20120227,0.02,55,41
GHCND:USC00043392,GETTY CENTER CA US,340.5,34.0869,-118.4794,20120228,0.00,58,38
GHCND:USC00043392,GETTY CENTER CA US,340.5,34.0869,-118.4794,20120229,0.00,58,42
GHCND:USC00043392,GETTY CENTER CA US,340.5,34.0869,-118.4794,20120301,0.00,62,45
GHCND:USC00043392,GETTY CENTER CA US,340.5,34.0869,-118.4794,20120302,0.00,68,48
GHCND:USC00043392,GETTY CENTER CA US,340.5,34.0869,-118.4794,20120303,0.00,76,56
GHCND:USC00043392,GETTY CENTER CA US,340.5,34.0869,-118.4794,20120304,0.00,88,66
GHCND:USC00043392,GETTY CENTER CA US,340.5,34.0869,-118.4794,20120305,0.00,81,55
GHCND:USC00043392,GETTY CENTER CA US,340.5,34.0869,-118.4794,20120306,0.00,59,46
GHCND:USC00043392,GETTY CENTER CA US,340.5,34.0869,-118.4794,20120307,0.00,63,43
GHCND:USC00043392,GETTY CENTER CA US,340.5,34.0869,-118.4794,20120308,0.00,73,48
GHCND:USC00043392,GETTY CENTER CA US,340.5,34.0869,-118.4794,20120309,0.00,82,59
GHCND:USC00043392,GETTY CENTER CA US,340.5,34.0869,-118.4794,20120310,0.00,74,49
GHCND:USC00043392,GETTY CENTER CA US,340.5,34.0869,-118.4794,20120311,0.00,63,47
GHCND:USC00043392,GETTY CENTER CA US,340.5,34.0869,-118.4794,20120312,0.00,63,46
GHCND:USC00043392,GETTY CENTER CA US,340.5,34.0869,-118.4794,20120313,0.00,62,48
GHCND:USC00043392,GETTY CENTER CA US,340.5,34.0869,-118.4794,20120314,0.00,64,45
GHCND:USC00043392,GETTY CENTER CA US,340.5,34.0869,-118.4794,20120315,0.00,63,46
GHCND:USC00043392,GETTY CENTER CA US,340.5,34.0869,-118.4794,20120316,0.04,57,50
GHCND:USC00043392,GETTY CENTER CA US,340.5,34.0869,-118.4794,20120317,0.84,52,39
GHCND:USC00043392,GETTY CENTER CA US,340.5,34.0869,-118.4794,20120318,0.00,55,40
GHCND:USC00043392,GETTY CENTER CA US,340.5,34.0869,-118.4794,20120319,0.00,57,41
GHCND:USC00043392,GETTY CENTER CA US,340.5,34.0869,-118.4794,20120320,0.00,66,44
GHCND:USC00043392,GETTY CENTER CA US,340.5,34.0869,-118.4794,20120321,0.00,74,51
GHCND:USC00043392,GETTY CENTER CA US,340.5,34.0869,-118.4794,20120322,0.00,70,47
GHCND:USC00043392,GETTY CENTER CA US,340.5,34.0869,-118.4794,20120323,0.00,65,48
GHCND:USC00043392,GETTY CENTER CA US,340.5,34.0869,-118.4794,20120324,0.00,66,45
GHCND:USC00043392,GETTY CENTER CA US,340.5,34.0869,-118.4794,20120325,1.79,50,43
GHCND:USC00043392,GETTY CENTER CA US,340.5,34.0869,-118.4794,20120326,0.05,60,44
GHCND:USC00043392,GETTY CENTER CA US,340.5,34.0869,-118.4794,20120327,0.00,63,47
GHCND:USC00043392,GETTY CENTER CA US,340.5,34.0869,-118.4794,20120328,0.00,65,47
GHCND:USC00043392,GETTY CENTER CA US,340.5,34.0869,-118.4794,20120329,0.00,66,49
GHCND:USC00043392,GETTY CENTER CA US,340.5,34.0869,-118.4794,20120330,0.00,65,48
GHCND:USC00043392,GETTY CENTER CA US,340.5,34.0869,-118.4794,20120331,0.09,60,46
GHCND:USC00043392,GETTY CENTER CA US,340.5,34.0869,-118.4794,20120401,0.00,62,45
GHCND:USC00043392,GETTY CENTER CA US,340.5,34.0869,-118.4794,20120402,0.00,77,52
GHCND:USC00043392,GETTY CENTER CA US,340.5,34.0869,-118.4794,20120403,0.00,75,57
GHCND:USC00043392,GETTY CENTER CA US,340.5,34.0869,-118.4794,20120404,0.00,71,54
GHCND:USC00043392,GETTY CENTER CA US,340.5,34.0869,-118.4794,20120405,0.00,63,51
GHCND:USC00043392,GETTY CENTER CA US,340.5,34.0869,-118.4794,20120406,0.00,72,47
GHCND:USC00043392,GETTY CENTER CA US,340.5,34.0869,-118.4794,20120407,0.00,83,60
GHCND:USC00043392,GETTY CENTER CA US,340.5,34.0869,-118.4794,20120408,0.00,80,56
GHCND:USC00043392,GETTY CENTER CA US,340.5,34.0869,-118.4794,20120409,0.00,77,46
GHCND:USC00043392,GETTY CENTER CA US,340.5,34.0869,-118.4794,20120410,0.29,66,47
GHCND:USC00043392,GETTY CENTER CA US,340.5,34.0869,-118.4794,20120411,0.61,58,47
GHCND:USC00043392,GETTY CENTER CA US,340.5,34.0869,-118.4794,20120412,0.00,59,47
GHCND:USC00043392,GETTY CENTER CA US,340.5,34.0869,-118.4794,20120413,0.62,52,44
GHCND:USC00043392,GETTY CENTER CA US,340.5,34.0869,-118.4794,20120414,0.00,60,42
GHCND:USC00043392,GETTY CENTER CA US,340.5,34.0869,-118.4794,20120415,0.00,64,46
GHCND:USC00043392,GETTY CENTER CA US,340.5,34.0869,-118.4794,20120416,0.00,76,51
GHCND:USC00043392,GETTY CENTER CA US,340.5,34.0869,-118.4794,20120417,0.00,78,59
GHCND:USC00043392,GETTY CENTER CA US,340.5,34.0869,-118.4794,20120418,0.00,74,55
GHCND:USC00043392,GETTY CENTER CA US,340.5,34.0869,-118.4794,20120419,0.00,73,51
GHCND:USC00043392,GETTY CENTER CA US,340.5,34.0869,-118.4794,20120420,0.00,85,52
GHCND:USC00043392,GETTY CENTER CA US,340.5,34.0869,-118.4794,20120421,0.00,75,52
GHCND:USC00043392,GETTY CENTER CA US,340.5,34.0869,-118.4794,20120422,0.00,67,51
GHCND:USC00043392,GETTY CENTER CA US,340.5,34.0869,-118.4794,20120423,0.02,60,51
GHCND:USC00043392,GETTY CENTER CA US,340.5,34.0869,-118.4794,20120424,0.00,69,52
GHCND:USC00043392,GETTY CENTER CA US,340.5,34.0869,-118.4794,20120425,0.31,84,54
GHCND:USC00043392,GETTY CENTER CA US,340.5,34.0869,-118.4794,20120426,0.13,65,51
GHCND:USC00043392,GETTY CENTER CA US,340.5,34.0869,-118.4794,20120427,0.00,67,50
GHCND:USC00043392,GETTY CENTER CA US,340.5,34.0869,-118.4794,20120428,0.00,74,53
GHCND:USC00043392,GETTY CENTER CA US,340.5,34.0869,-118.4794,20120429,0.00,71,54
GHCND:USC00043392,GETTY CENTER CA US,340.5,34.0869,-118.4794,20120430,0.00,66,54
GHCND:USC00043392,GETTY CENTER CA US,340.5,34.0869,-118.4794,20120501,0.01,59,55
GHCND:USC00043392,GETTY CENTER CA US,340.5,34.0869,-118.4794,20120502,0.00,66,57
GHCND:USC00043392,GETTY CENTER CA US,340.5,34.0869,-118.4794,20120503,0.00,66,57
GHCND:USC00043392,GETTY CENTER CA US,340.5,34.0869,-118.4794,20120504,0.00,68,59
GHCND:USC00043392,GETTY CENTER CA US,340.5,34.0869,-118.4794,20120505,0.00,71,60
GHCND:USC00043392,GETTY CENTER CA US,340.5,34.0869,-118.4794,20120506,0.00,70,59
GHCND:USC00043392,GETTY CENTER CA US,340.5,34.0869,-118.4794,20120507,0.00,72,53
GHCND:USC00043392,GETTY CENTER CA US,340.5,34.0869,-118.4794,20120508,0.00,78,52
GHCND:USC00043392,GETTY CENTER CA US,340.5,34.0869,-118.4794,20120509,0.00,78,54
GHCND:USC00043392,GETTY CENTER CA US,340.5,34.0869,-118.4794,20120510,0.00,71,54
GHCND:USC00043392,GETTY CENTER CA US,340.5,34.0869,-118.4794,20120511,0.00,70,53
GHCND:USC00043392,GETTY CENTER CA US,340.5,34.0869,-118.4794,20120512,0.00,69,53
GHCND:USC00043392,GETTY CENTER CA US,340.5,34.0869,-118.4794,20120513,0.00,70,51
GHCND:USC00043392,GETTY CENTER CA US,340.5,34.0869,-118.4794,20120514,0.00,77,52
GHCND:USC00043392,GETTY CENTER CA US,340.5,34.0869,-118.4794,20120515,0.00,73,52
GHCND:USC00043392,GETTY CENTER CA US,340.5,34.0869,-118.4794,20120516,0.00,80,57
GHCND:USC00043392,GETTY CENTER CA US,340.5,34.0869,-118.4794,20120517,0.00,75,52
GHCND:USC00043392,GETTY CENTER CA US,340.5,34.0869,-118.4794,20120518,0.00,69,53
GHCND:USC00043392,GETTY CENTER CA US,340.5,34.0869,-118.4794,20120519,0.00,73,53
GHCND:USC00043392,GETTY CENTER CA US,340.5,34.0869,-118.4794,20120520,0.00,80,54
GHCND:USC00043392,GETTY CENTER CA US,340.5,34.0869,-118.4794,20120521,0.00,79,56
GHCND:USC00043392,GETTY CENTER CA US,340.5,34.0869,-118.4794,20120522,0.00,77,55
GHCND:USC00043392,GETTY CENTER CA US,340.5,34.0869,-118.4794,20120523,0.00,78,56
GHCND:USC00043392,GETTY CENTER CA US,340.5,34.0869,-118.4794,20120524,0.00,69,55
GHCND:USC00043392,GETTY CENTER CA US,340.5,34.0869,-118.4794,20120525,0.04,65,49
GHCND:USC00043392,GETTY CENTER CA US,340.5,34.0869,-118.4794,20120526,0.00,65,48
GHCND:USC00043392,GETTY CENTER CA US,340.5,34.0869,-118.4794,20120527,0.00,71,49
GHCND:USC00043392,GETTY CENTER CA US,340.5,34.0869,-118.4794,20120528,0.00,81,56
GHCND:USC00043392,GETTY CENTER CA US,340.5,34.0869,-118.4794,20120529,0.00,79,56
GHCND:USC00043392,GETTY CENTER CA US,340.5,34.0869,-118.4794,20120530,0.00,72,54
GHCND:USC00043392,GETTY CENTER CA US,340.5,34.0869,-118.4794,20120531,0.00,78,55
GHCND:USC00043392,GETTY CENTER CA US,340.5,34.0869,-118.4794,20120601,0.00,75,53
GHCND:USC00043392,GETTY CENTER CA US,340.5,34.0869,-118.4794,20120602,0.00,72,56
GHCND:USC00043392,GETTY CENTER CA US,340.5,34.0869,-118.4794,20120603,0.00,74,57
GHCND:USC00043392,GETTY CENTER CA US,340.5,34.0869,-118.4794,20120604,0.00,71,56
GHCND:USC00043392,GETTY CENTER CA US,340.5,34.0869,-118.4794,20120605,0.00,72,56
GHCND:USC00043392,GETTY CENTER CA US,340.5,34.0869,-118.4794,20120606,0.00,74,56
GHCND:USC00043392,GETTY CENTER CA US,340.5,34.0869,-118.4794,20120607,0.00,78,56
GHCND:USC00043392,GETTY CENTER CA US,340.5,34.0869,-118.4794,20120608,0.00,74,55
GHCND:USC00043392,GETTY CENTER CA US,340.5,34.0869,-118.4794,20120609,0.00,70,55
GHCND:USC00043392,GETTY CENTER CA US,340.5,34.0869,-118.4794,20120610,0.00,74,56
GHCND:USC00043392,GETTY CENTER CA US,340.5,34.0869,-118.4794,20120611,0.00,72,54
GHCND:USC00043392,GETTY CENTER CA US,340.5,34.0869,-118.4794,20120612,0.00,71,54
GHCND:USC00043392,GETTY CENTER CA US,340.5,34.0869,-118.4794,20120613,0.00,72,55
GHCND:USC00043392,GETTY CENTER CA US,340.5,34.0869,-118.4794,20120614,0.00,72,56
GHCND:USC00043392,GETTY CENTER CA US,340.5,34.0869,-118.4794,20120615,0.00,70,56
GHCND:USC00043392,GETTY CENTER CA US,340.5,34.0869,-118.4794,20120616,0.00,72,57
GHCND:USC00043392,GETTY CENTER CA US,340.5,34.0869,-118.4794,20120617,0.00,77,55
GHCND:USC00043392,GETTY CENTER CA US,340.5,34.0869,-118.4794,20120618,0.00,72,55
GHCND:USC00043392,GETTY CENTER CA US,340.5,34.0869,-118.4794,20120619,0.00,71,55
GHCND:USC00043392,GETTY CENTER CA US,340.5,34.0869,-118.4794,20120620,0.00,76,55
GHCND:USC00043392,GETTY CENTER CA US,340.5,34.0869,-118.4794,20120621,0.00,71,55
GHCND:USC00043392,GETTY CENTER CA US,340.5,34.0869,-118.4794,20120622,0.00,71,54
GHCND:USC00043392,GETTY CENTER CA US,340.5,34.0869,-118.4794,20120623,0.00,74,54
GHCND:USC00043392,GETTY CENTER CA US,340.5,34.0869,-118.4794,20120624,0.00,78,56
GHCND:USC00043392,GETTY CENTER CA US,340.5,34.0869,-118.4794,20120625,0.00,76,54
GHCND:USC00043392,GETTY CENTER CA US,340.5,34.0869,-118.4794,20120626,0.00,79,59
GHCND:USC00043392,GETTY CENTER CA US,340.5,34.0869,-118.4794,20120627,0.00,83,59
GHCND:USC00043392,GETTY CENTER CA US,340.5,34.0869,-118.4794,20120628,0.00,82,56
GHCND:USC00043392,GETTY CENTER CA US,340.5,34.0869,-118.4794,20120629,0.00,80,57
GHCND:USC00043392,GETTY CENTER CA US,340.5,34.0869,-118.4794,20120630,0.00,77,56
GHCND:USC00043392,GETTY CENTER CA US,340.5,34.0869,-118.4794,20120701,0.00,74,56
GHCND:USC00043392,GETTY CENTER CA US,340.5,34.0869,-118.4794,20120702,0.00,76,56
GHCND:USC00043392,GETTY CENTER CA US,340.5,34.0869,-118.4794,20120703,0.00,73,56
GHCND:USC00043392,GETTY CENTER CA US,340.5,34.0869,-118.4794,20120704,0.00,71,57
GHCND:USC00043392,GETTY CENTER CA US,340.5,34.0869,-118.4794,20120705,0.00,71,57
GHCND:USC00043392,GETTY CENTER CA US,340.5,34.0869,-118.4794,20120706,0.00,75,55
GHCND:USC00043392,GETTY CENTER CA US,340.5,34.0869,-118.4794,20120707,0.00,76,53
GHCND:USC00043392,GETTY CENTER CA US,340.5,34.0869,-118.4794,20120708,0.00,80,52
GHCND:USC00043392,GETTY CENTER CA US,340.5,34.0869,-118.4794,20120709,0.00,85,61
GHCND:USC00043392,GETTY CENTER CA US,340.5,34.0869,-118.4794,20120710,0.00,89,58
GHCND:USC00043392,GETTY CENTER CA US,340.5,34.0869,-118.4794,20120711,0.00,88,61
GHCND:USC00043392,GETTY CENTER CA US,340.5,34.0869,-118.4794,20120712,0.00,90,59
GHCND:USC00043392,GETTY CENTER CA US,340.5,34.0869,-118.4794,20120713,0.02,86,62
GHCND:USC00043392,GETTY CENTER CA US,340.5,34.0869,-118.4794,20120714,0.00,81,58
GHCND:USC00043392,GETTY CENTER CA US,340.5,34.0869,-118.4794,20120715,0.00,77,56
GHCND:USC00043392,GETTY CENTER CA US,340.5,34.0869,-118.4794,20120716,0.00,73,56
GHCND:USC00043392,GETTY CENTER CA US,340.5,34.0869,-118.4794,20120717,0.00,73,56
